Timestamp,Motor_Position,Potentiometer_Data,Degree
2024-07-24 18:49:41,404,189,139.84615384615384
2024-07-24 18:49:41,400,186,138.46153846153848
2024-07-24 18:49:41,400,185,138.46153846153848
2024-07-24 18:49:41,400,184,138.46153846153848
2024-07-24 18:49:41,400,188,138.46153846153848
2024-07-24 18:49:41,400,188,138.46153846153848
2024-07-24 18:49:41,399,187,138.1153846153846
2024-07-24 18:49:41,399,189,138.1153846153846
2024-07-24 18:49:42,397,186,137.4230769230769
2024-07-24 18:49:42,391,181,135.34615384615384
2024-07-24 18:49:42,385,196,133.26923076923077
2024-07-24 18:49:42,383,180,132.5769230769231
2024-07-24 18:49:42,383,193,132.5769230769231
2024-07-24 18:49:42,383,186,132.5769230769231
2024-07-24 18:49:42,383,186,132.5769230769231
2024-07-24 18:49:42,383,187,132.5769230769231
2024-07-24 18:49:42,383,188,132.5769230769231
2024-07-24 18:49:42,383,185,132.5769230769231
2024-07-24 18:49:42,383,187,132.5769230769231
2024-07-24 18:49:42,383,185,132.5769230769231
2024-07-24 18:49:42,383,186,132.5769230769231
2024-07-24 18:49:42,383,185,132.5769230769231
2024-07-24 18:49:42,383,186,132.5769230769231
2024-07-24 18:49:42,383,185,132.5769230769231
2024-07-24 18:49:42,383,187,132.5769230769231
2024-07-24 18:49:42,383,186,132.5769230769231
2024-07-24 18:49:42,383,188,132.5769230769231
2024-07-24 18:49:42,383,185,132.5769230769231
2024-07-24 18:49:42,383,186,132.5769230769231
2024-07-24 18:49:42,383,184,132.5769230769231
2024-07-24 18:49:42,383,183,132.5769230769231
2024-07-24 18:49:42,383,183,132.5769230769231
2024-07-24 18:49:43,383,185,132.5769230769231
2024-07-24 18:49:43,383,184,132.5769230769231
2024-07-24 18:49:43,383,182,132.5769230769231
2024-07-24 18:49:43,383,184,132.5769230769231
2024-07-24 18:49:43,383,173,132.5769230769231
2024-07-24 18:49:43,383,184,132.5769230769231
2024-07-24 18:49:43,384,206,132.92307692307693
2024-07-24 18:49:43,384,183,132.92307692307693
2024-07-24 18:49:43,384,185,132.92307692307693
2024-07-24 18:49:43,384,187,132.92307692307693
2024-07-24 18:49:43,384,182,132.92307692307693
2024-07-24 18:49:43,384,183,132.92307692307693
2024-07-24 18:49:43,384,183,132.92307692307693
2024-07-24 18:49:43,384,186,132.92307692307693
2024-07-24 18:49:43,384,184,132.92307692307693
2024-07-24 18:49:43,384,184,132.92307692307693
2024-07-24 18:49:43,385,183,133.26923076923077
2024-07-24 18:49:43,386,185,133.6153846153846
2024-07-24 18:49:43,387,183,133.96153846153845
2024-07-24 18:49:43,387,183,133.96153846153845
2024-07-24 18:49:43,387,165,133.96153846153845
2024-07-24 18:49:43,387,186,133.96153846153845
2024-07-24 18:49:43,387,184,133.96153846153845
2024-07-24 18:49:43,387,183,133.96153846153845
2024-07-24 18:49:44,387,178,133.96153846153845
2024-07-24 18:49:44,388,180,134.30769230769232
2024-07-24 18:49:44,391,183,135.34615384615384
2024-07-24 18:49:44,402,188,139.15384615384616
2024-07-24 18:49:44,407,188,140.8846153846154
2024-07-24 18:49:44,407,190,140.8846153846154
2024-07-24 18:49:44,407,200,140.8846153846154
2024-07-24 18:49:44,407,189,140.8846153846154
2024-07-24 18:49:44,407,189,140.8846153846154
2024-07-24 18:49:44,407,191,140.8846153846154
2024-07-24 18:49:44,410,198,141.9230769230769
2024-07-24 18:49:44,419,204,145.03846153846155
2024-07-24 18:49:44,427,225,147.8076923076923
2024-07-24 18:49:44,435,224,150.5769230769231
2024-07-24 18:49:44,437,222,151.26923076923077
2024-07-24 18:49:44,437,226,151.26923076923077
2024-07-24 18:49:44,437,224,151.26923076923077
2024-07-24 18:49:44,437,224,151.26923076923077
2024-07-24 18:49:44,437,196,151.26923076923077
2024-07-24 18:49:44,437,223,151.26923076923077
2024-07-24 18:49:44,437,225,151.26923076923077
2024-07-24 18:49:44,437,224,151.26923076923077
2024-07-24 18:49:44,437,225,151.26923076923077
2024-07-24 18:49:44,437,224,151.26923076923077
2024-07-24 18:49:44,437,225,151.26923076923077
2024-07-24 18:49:45,437,223,151.26923076923077
2024-07-24 18:49:45,437,225,151.26923076923077
2024-07-24 18:49:45,437,224,151.26923076923077
2024-07-24 18:49:45,437,225,151.26923076923077
2024-07-24 18:49:45,437,227,151.26923076923077
2024-07-24 18:49:45,437,223,151.26923076923077
2024-07-24 18:49:45,437,224,151.26923076923077
2024-07-24 18:49:45,437,222,151.26923076923077
2024-07-24 18:49:45,437,222,151.26923076923077
2024-07-24 18:49:45,437,227,151.26923076923077
2024-07-24 18:49:45,437,198,151.26923076923077
2024-07-24 18:49:45,437,223,151.26923076923077
2024-07-24 18:49:45,437,225,151.26923076923077
2024-07-24 18:49:45,437,223,151.26923076923077
2024-07-24 18:49:45,437,227,151.26923076923077
2024-07-24 18:49:45,437,222,151.26923076923077
2024-07-24 18:49:45,437,230,151.26923076923077
2024-07-24 18:49:45,437,225,151.26923076923077
2024-07-24 18:49:45,437,221,151.26923076923077
2024-07-24 18:49:45,437,222,151.26923076923077
2024-07-24 18:49:45,437,219,151.26923076923077
2024-07-24 18:49:45,437,217,151.26923076923077
2024-07-24 18:49:45,437,221,151.26923076923077
2024-07-24 18:49:45,437,220,151.26923076923077
2024-07-24 18:49:46,437,221,151.26923076923077
2024-07-24 18:49:46,438,223,151.6153846153846
2024-07-24 18:49:46,438,220,151.6153846153846
2024-07-24 18:49:46,438,228,151.6153846153846
2024-07-24 18:49:46,447,253,154.73076923076923
2024-07-24 18:49:46,469,267,162.34615384615384
2024-07-24 18:49:46,484,280,167.53846153846155
2024-07-24 18:49:46,489,279,169.26923076923077
2024-07-24 18:49:46,489,281,169.26923076923077
2024-07-24 18:49:46,489,276,169.26923076923077
2024-07-24 18:49:46,489,287,169.26923076923077
2024-07-24 18:49:46,489,277,169.26923076923077
2024-07-24 18:49:46,489,283,169.26923076923077
2024-07-24 18:49:46,489,271,169.26923076923077
2024-07-24 18:49:46,489,262,169.26923076923077
2024-07-24 18:49:46,489,282,169.26923076923077
2024-07-24 18:49:46,489,282,169.26923076923077
2024-07-24 18:49:46,489,250,169.26923076923077
2024-07-24 18:49:46,489,283,169.26923076923077
2024-07-24 18:49:46,489,284,169.26923076923077
2024-07-24 18:49:46,489,284,169.26923076923077
2024-07-24 18:49:46,489,285,169.26923076923077
2024-07-24 18:49:46,489,283,169.26923076923077
2024-07-24 18:49:46,489,290,169.26923076923077
2024-07-24 18:49:47,489,283,169.26923076923077
2024-07-24 18:49:47,488,281,168.92307692307693
2024-07-24 18:49:47,487,280,168.57692307692307
2024-07-24 18:49:47,487,281,168.57692307692307
2024-07-24 18:49:47,484,282,167.53846153846155
2024-07-24 18:49:47,482,282,166.84615384615384
2024-07-24 18:49:47,482,282,166.84615384615384
2024-07-24 18:49:47,482,276,166.84615384615384
2024-07-24 18:49:47,482,285,166.84615384615384
2024-07-24 18:49:47,482,282,166.84615384615384
2024-07-24 18:49:47,482,283,166.84615384615384
2024-07-24 18:49:47,482,282,166.84615384615384
2024-07-24 18:49:47,482,266,166.84615384615384
2024-07-24 18:49:47,482,293,166.84615384615384
2024-07-24 18:49:47,482,281,166.84615384615384
2024-07-24 18:49:47,482,294,166.84615384615384
2024-07-24 18:49:47,482,281,166.84615384615384
2024-07-24 18:49:47,482,295,166.84615384615384
2024-07-24 18:49:47,482,281,166.84615384615384
2024-07-24 18:49:47,482,284,166.84615384615384
2024-07-24 18:49:47,482,286,166.84615384615384
2024-07-24 18:49:47,482,282,166.84615384615384
2024-07-24 18:49:47,482,283,166.84615384615384
2024-07-24 18:49:47,482,282,166.84615384615384
2024-07-24 18:49:48,482,269,166.84615384615384
2024-07-24 18:49:48,482,282,166.84615384615384
2024-07-24 18:49:48,482,279,166.84615384615384
2024-07-24 18:49:48,482,282,166.84615384615384
2024-07-24 18:49:48,482,280,166.84615384615384
2024-07-24 18:49:48,482,282,166.84615384615384
2024-07-24 18:49:48,482,278,166.84615384615384
2024-07-24 18:49:48,482,278,166.84615384615384
2024-07-24 18:49:48,483,275,167.1923076923077
2024-07-24 18:49:48,483,275,167.1923076923077
2024-07-24 18:49:48,483,288,167.1923076923077
2024-07-24 18:49:48,483,286,167.1923076923077
2024-07-24 18:49:48,483,285,167.1923076923077
2024-07-24 18:49:48,483,288,167.1923076923077
2024-07-24 18:49:48,483,286,167.1923076923077
2024-07-24 18:49:48,483,287,167.1923076923077
2024-07-24 18:49:48,483,290,167.1923076923077
2024-07-24 18:49:48,483,285,167.1923076923077
2024-07-24 18:49:48,483,288,167.1923076923077
2024-07-24 18:49:48,483,286,167.1923076923077
2024-07-24 18:49:48,484,288,167.53846153846155
2024-07-24 18:49:48,485,284,167.8846153846154
2024-07-24 18:49:48,486,296,168.23076923076923
2024-07-24 18:49:48,486,285,168.23076923076923
2024-07-24 18:49:48,486,297,168.23076923076923
2024-07-24 18:49:49,486,284,168.23076923076923
2024-07-24 18:49:49,486,292,168.23076923076923
2024-07-24 18:49:49,486,287,168.23076923076923
2024-07-24 18:49:49,487,287,168.57692307692307
2024-07-24 18:49:49,487,288,168.57692307692307
2024-07-24 18:49:49,487,286,168.57692307692307
2024-07-24 18:49:49,487,285,168.57692307692307
2024-07-24 18:49:49,488,287,168.92307692307693
2024-07-24 18:49:49,488,285,168.92307692307693
2024-07-24 18:49:49,489,286,169.26923076923077
2024-07-24 18:49:49,489,287,169.26923076923077
2024-07-24 18:49:49,489,288,169.26923076923077
2024-07-24 18:49:49,493,302,170.65384615384616
2024-07-24 18:49:49,516,336,178.6153846153846
2024-07-24 18:49:49,535,342,185.19230769230768
2024-07-24 18:49:49,549,350,190.03846153846155
2024-07-24 18:49:49,553,375,191.42307692307693
2024-07-24 18:49:49,556,378,192.46153846153845
2024-07-24 18:49:49,556,369,192.46153846153845
2024-07-24 18:49:49,556,376,192.46153846153845
2024-07-24 18:49:49,556,387,192.46153846153845
2024-07-24 18:49:49,556,377,192.46153846153845
2024-07-24 18:49:49,556,390,192.46153846153845
2024-07-24 18:49:49,556,386,192.46153846153845
2024-07-24 18:49:50,556,389,192.46153846153845
2024-07-24 18:49:50,556,387,192.46153846153845
2024-07-24 18:49:50,556,388,192.46153846153845
2024-07-24 18:49:50,556,387,192.46153846153845
2024-07-24 18:49:50,556,389,192.46153846153845
2024-07-24 18:49:50,555,387,192.1153846153846
2024-07-24 18:49:50,555,389,192.1153846153846
2024-07-24 18:49:50,554,386,191.76923076923077
2024-07-24 18:49:50,547,390,189.34615384615384
2024-07-24 18:49:50,544,369,188.30769230769232
2024-07-24 18:49:50,543,394,187.96153846153848
2024-07-24 18:49:50,541,383,187.26923076923077
2024-07-24 18:49:50,540,386,186.92307692307693
2024-07-24 18:49:50,540,383,186.92307692307693
